ABBR,layer,head,patched_logit_difference,indirect_effect,normalized_restoration,c_to_b_patched_logit_difference,c_to_b_indirect_effect,c_to_b_normalized_restoration,indirect_effect_difference_a_minus_c,count,c_to_b_count
PIP,17,27,2.888671875,0.001953125,-0.0012533722424409722,2.89296875,0.00625,-0.0017944265381635092,-0.004296875,5,5
PIP,17,28,2.88046875,-0.00625,-0.008004264236765226,2.88515625,-0.0015625,0.0002725766786664927,-0.004687500000000001,5,5
PIP,17,29,2.880859375,-0.005859375,-0.007786014019008886,2.9,0.01328125,-0.003973586492102172,-0.019140625,5,5
PIP,17,30,2.8875,0.00078125,-0.0040484977319520015,2.894921875,0.008203125,-0.002511806880439656,-0.0074218750000000005,5,5
PIP,17,31,2.891796875,0.005078125,-6.594213050388625e-05,2.890625,0.00390625,-0.0012696607984571113,0.0011718750000000002,5,5
PIP,18,0,2.8890625,0.00234375,-0.0039002021925523996,2.884375,-0.00234375,0.0006967538825047137,0.0046875,5,5
PIP,18,1,2.891015625,0.004296875,0.0010966845306439356,2.88984375,0.003125,-0.0010062491982620317,0.0011718750000000002,5,5
PIP,18,2,2.884765625,-0.001953125,-0.0062536531484906665,2.890625,0.00390625,-0.0013075776045238005,-0.005859375,5,5
PIP,18,3,2.88671875,0.0,-0.004263245022061801,2.89296875,0.00625,-0.001860988179464713,-0.00625,5,5
PIP,18,4,2.888671875,0.001953125,-0.0027292751143749043,2.896875,0.01015625,-0.0029591911689702943,-0.008203125,5,5
PIP,18,5,2.884765625,-0.001953125,-0.0049253090407114924,2.88984375,0.003125,-0.0008991665169558042,-0.005078125,5,5
PIP,18,6,2.8984375,0.01171875,0.006047762033204687,2.8984375,0.01171875,-0.003469083372586946,0.0,5,5
PIP,18,7,2.8875,0.00078125,-0.003102997282503635,2.889453125,0.002734375,-0.0010408204037934243,-0.0019531249999999998,5,5
PIP,18,8,2.892578125,0.005859375,0.0005546556864521842,2.89921875,0.0125,-0.0035660902901666278,-0.006640625000000001,5,5
PIP,18,9,2.8875,0.00078125,-0.002806680112520188,2.903125,0.01640625,-0.005091359401642636,-0.015625,5,5
PIP,18,10,2.89609375,0.009375,0.0024314231303316156,2.8890625,0.00234375,-0.0006234663508098794,0.007031249999999999,5,5
PIP,18,11,2.883984375,-0.002734375,-0.004406862439006549,2.8921875,0.00546875,-0.0017344535507900535,-0.008203124999999999,5,5
PIP,18,12,2.891015625,0.004296875,-0.001946491802502746,2.887109375,0.000390625,6.538712889820288e-05,0.00390625,5,5
PIP,18,13,2.892578125,0.005859375,0.0026839861179455233,2.8875,0.00078125,-3.9246732430525935e-05,0.005078125,5,5
PIP,18,14,2.8890625,0.00234375,-0.000805639259020318,2.89609375,0.009375,-0.0025507800814022984,-0.007031249999999999,5,5
PIP,18,15,2.884375,-0.00234375,-0.005705457109657841,2.89765625,0.0109375,-0.0036617630810051533,-0.01328125,5,5
PIP,18,16,2.894921875,0.008203125,0.0032987196731449966,2.89453125,0.0078125,-0.0022413638486110726,0.00039062500000000035,5,5
PIP,18,17,2.895703125,0.008984375,0.003969146242069217,2.884765625,-0.001953125,0.0008162570795458695,0.0109375,5,5
PIP,18,18,2.894140625,0.007421875,-0.0002622812761869566,2.89453125,0.0078125,-0.002112757999395914,-0.00039062500000000035,5,5
PIP,18,19,2.890234375,0.003515625,-0.00274014259615354,2.89296875,0.00625,-0.0019876018911054645,-0.0027343750000000003,5,5
PIP,18,20,2.897265625,0.010546875,0.0028814262905487455,2.887109375,0.000390625,-0.0003143000404691869,0.01015625,5,5
PIP,18,21,2.889453125,0.002734375,-0.002900816854200702,2.897265625,0.010546875,-0.003079996482980618,-0.0078125,5,5
PIP,18,22,2.901953125,0.015234375,0.009052699430486786,2.895703125,0.008984375,-0.0026719630672699195,0.00625,5,5
PIP,18,23,2.89140625,0.0046875,-0.0010850195528838095,2.894140625,0.007421875,-0.0019652999877254836,-0.002734375,5,5
PIP,18,24,2.89765625,0.0109375,0.0057078636428080105,2.88984375,0.003125,-0.0011994245512039865,0.007812499999999999,5,5
PIP,18,25,2.893359375,0.006640625,0.001987244263308932,2.8890625,0.00234375,-0.0006234663508098794,0.004296875,5,5
PIP,18,26,2.8890625,0.00234375,-0.0024339449960404636,2.885546875,-0.001171875,0.0002885927173872513,0.0035156249999999997,5,5
PIP,18,27,2.8890625,0.00234375,-0.002720775609692498,2.894140625,0.007421875,-0.002490557171578309,-0.005078124999999999,5,5
PIP,18,28,2.891015625,0.004296875,-9.739094766000097e-05,2.90078125,0.0140625,-0.004566707434225369,-0.009765625,5,5
PIP,18,29,2.8921875,0.00546875,1.4394998519694571e-05,2.8859375,-0.00078125,0.00010065103458588523,0.0062499999999999995,5,5
PIP,18,30,2.896484375,0.009765625,0.004920402208480998,2.887109375,0.000390625,-0.00033505410480678634,0.009375,5,5
PIP,18,31,2.89140625,0.0046875,-4.3506058756668727e-05,2.89140625,0.0046875,-0.001448372152098009,0.0,5,5
PIP,19,0,2.8890625,0.00234375,-0.001495204702684122,2.889453125,0.002734375,-0.0010633722296239385,-0.0003906249999999999,5,5
PIP,19,1,2.8984375,0.01171875,0.005424861054369702,2.888671875,0.001953125,-0.0005704302865802295,0.009765625,5,5
PIP,19,2,2.892578125,0.005859375,0.0008553762556207042,2.88828125,0.0015625,-0.0004948465968973856,0.004296875,5,5
PIP,19,3,2.887109375,0.000390625,-0.0034686071767620007,2.890625,0.00390625,-0.0015299447107954395,-0.003515625,5,5
PIP,19,4,2.888671875,0.001953125,-0.0015952339157359289,2.88828125,0.0015625,-0.000560416949151094,0.0003906249999999999,5,5
PIP,19,5,2.893359375,0.006640625,0.0022164271185547606,2.8859375,-0.00078125,0.0004649690233397805,0.007421875,5,5
PIP,19,6,2.89296875,0.00625,0.0017991307134925135,2.88671875,0.0,-0.00046133881103091224,0.00625,5,5
PIP,19,7,2.903125,0.01640625,0.00977458439849343,2.88984375,0.003125,-0.0008576583882806054,0.013281250000000001,5,5
PIP,19,8,2.8828125,-0.00390625,-0.0072172366447985775,2.88984375,0.003125,-0.0007887520673913172,-0.00703125,5,5
PIP,19,9,2.89140625,0.0046875,-0.0015543896995619806,2.898828125,0.012109375,-0.0037053188936238004,-0.0074218750000000005,5,5
PIP,19,10,2.886328125,-0.000390625,-0.0036652202312608254,2.90234375,0.015625,-0.0045759836054348624,-0.016015625,5,5
PIP,19,11,2.88515625,-0.0015625,-0.004687366738926925,2.8953125,0.00859375,-0.002652261197450953,-0.01015625,5,5
PIP,19,12,2.889453125,0.002734375,-0.0023192269189824697,2.8921875,0.00546875,-0.0017759616794652522,-0.002734375,5,5
PIP,19,13,2.893359375,0.006640625,-0.0003767712415234931,2.89921875,0.0125,-0.0038293143942085836,-0.005859375000000001,5,5
PIP,19,14,2.88125,-0.00546875,-0.010258233144008339,2.886328125,-0.000390625,0.0003736150170093921,-0.005078124999999999,5,5
PIP,19,15,2.883203125,-0.003515625,-0.0057267721978141685,2.891796875,0.005078125,-0.0012699107209076454,-0.00859375,5,5
PIP,19,16,2.88828125,0.0015625,-0.0031418282412714453,2.8890625,0.00234375,-0.0006875263053155925,-0.0007812499999999998,5,5
PIP,19,17,2.883203125,-0.003515625,-0.008882468229919395,2.88515625,-0.0015625,0.000528018424998566,-0.001953125,5,5
PIP,19,18,2.878515625,-0.008203125,-0.01085653184362507,2.88828125,0.0015625,-0.000674568503385211,-0.009765625,5,5
PIP,19,19,2.890234375,0.003515625,-0.00202584187987732,2.883203125,-0.003515625,0.0009392794685781107,0.00703125,5,5
PIP,19,20,2.895703125,0.008984375,0.00203932102739085,2.890234375,0.003515625,-0.0010765895859045707,0.00546875,5,5
PIP,19,21,2.89453125,0.0078125,0.0015893178671737215,2.887109375,0.000390625,-0.0002849625050783829,0.007421875,5,5
PIP,19,22,2.8890625,0.00234375,-0.002296790847235252,2.894921875,0.008203125,-0.0022737874301869227,-0.005859375,5,5
PIP,19,23,2.887109375,0.000390625,-0.00456226621120209,2.895703125,0.008984375,-0.0027968969900842053,-0.008593749999999999,5,5
PIP,19,24,2.888671875,0.001953125,-0.0022539037515322594,2.89453125,0.0078125,-0.0025214425460114943,-0.005859375,5,5
PIP,19,25,2.891796875,0.005078125,-0.0014286671863174745,2.89609375,0.009375,-0.0032369444505820646,-0.0042968749999999995,5,5
PIP,19,26,2.8921875,0.00546875,0.0002917790244024665,2.889453125,0.002734375,-0.0009822911150729357,0.002734375,5,5
PIP,19,27,2.885546875,-0.001171875,-0.0064920292926356,2.891015625,0.004296875,-0.0015076940809868814,-0.0054687500000000005,5,5
PIP,19,28,2.896875,0.01015625,0.004801993060617156,2.88984375,0.003125,-0.0012752581633373645,0.00703125,5,5
PIP,19,29,2.893359375,0.006640625,0.0029616234426984534,2.8890625,0.00234375,-0.0006460181766403938,0.004296875,5,5
PIP,19,30,2.89609375,0.009375,0.004331570706579125,2.894921875,0.008203125,-0.0025638100139501055,0.0011718749999999993,5,5
PIP,19,31,2.889453125,0.002734375,-0.001981009704945036,2.887890625,0.001171875,-0.00039656529932290694,0.0015624999999999999,5,5
PIP,20,0,2.88203125,-0.0046875,-0.007422537347139118,2.88515625,-0.0015625,0.0006620133583151498,-0.0031249999999999997,5,5
PIP,20,1,2.889453125,0.002734375,-0.001981768644872586,2.89375,0.00703125,-0.0020688426924149214,-0.004296875,5,5
PIP,20,2,2.893359375,0.006640625,0.00035817958636123634,2.884375,-0.00234375,0.000565439586541507,0.008984375,5,5
PIP,20,3,2.879296875,-0.007421875,-0.00988382685711508,2.887890625,0.001171875,-0.0005678495168186477,-0.008593749999999999,5,5
PIP,20,4,2.890234375,0.003515625,-0.0013766586004124032,2.894140625,0.007421875,-0.0020104036393865125,-0.0039062499999999996,5,5
PIP,20,5,2.90078125,0.0140625,0.0074232696874097556,2.884375,-0.00234375,0.000565439586541507,0.01640625,5,5
PIP,20,6,2.8875,0.00078125,-0.003935479034922239,2.890234375,0.003515625,-0.0009973062328464829,-0.002734375,5,5
PIP,20,7,2.8953125,0.00859375,0.003052642932807358,2.89765625,0.0109375,-0.0033783804247411405,-0.0023437499999999986,5,5
PIP,20,8,2.89140625,0.0046875,-0.0016057762999473798,2.887109375,0.000390625,-0.00023527204138402923,0.0042968749999999995,5,5
PIP,20,9,2.877734375,-0.008984375,-0.011108775778603783,2.892578125,0.005859375,-0.0019120140010453,-0.01484375,5,5
PIP,20,10,2.883984375,-0.002734375,-0.006046172612213208,2.893359375,0.006640625,-0.002160037011986855,-0.009375,5,5
PIP,20,11,2.893359375,0.006640625,0.0023040524258103063,2.88984375,0.003125,-0.0011253887005635232,0.0035156249999999997,5,5
PIP,20,12,2.881640625,-0.005078125,-0.007830087254013619,2.891015625,0.004296875,-0.0016473002838810528,-0.009375000000000001,5,5
PIP,20,13,2.891015625,0.004296875,-0.0013948394475717032,2.890234375,0.003515625,-0.0011069515788396374,0.0007812500000000003,5,5
PIP,20,14,2.88984375,0.003125,-0.001824351615270905,2.893359375,0.006640625,-0.0018452595044888749,-0.0035156249999999997,5,5
PIP,20,15,2.89609375,0.009375,0.0014926828369752738,2.892578125,0.005859375,-0.0018898675116261557,0.0035156249999999997,5,5
PIP,20,16,2.8875,0.00078125,-0.0030875095100077474,2.884375,-0.00234375,0.0009712699043479212,0.003125,5,5
PIP,20,17,2.88984375,0.003125,-0.0005987807082625293,2.88828125,0.0015625,-0.0002118650766674229,0.0015625,5,5
PIP,20,18,2.890625,0.00390625,-0.0023994270935981735,2.881640625,-0.005078125,0.0016044344194473474,0.008984375,5,5
PIP,20,19,2.890234375,0.003515625,-0.0006980975929351118,2.884765625,-0.001953125,0.000630632339358217,0.00546875,5,5
PIP,20,20,2.891796875,0.005078125,-0.00023299389103413476,2.89453125,0.0078125,-0.0023386442252383392,-0.002734375,5,5
PIP,20,21,2.894140625,0.007421875,0.002959790130728339,2.894921875,0.008203125,-0.0020108228804952165,-0.0007812500000000007,5,5
PIP,20,22,2.88671875,0.0,-0.0033245047287054595,2.896484375,0.009765625,-0.00308975989795922,-0.009765625,5,5
PIP,20,23,2.894921875,0.008203125,0.003233013235896463,2.8890625,0.00234375,-0.0009273157076665715,0.005859375,5,5
PIP,20,24,2.896484375,0.009765625,0.003697448000235904,2.891796875,0.005078125,-0.0016588656607298895,0.0046875,5,5
PIP,20,25,2.890625,0.00390625,-0.003613993564420037,2.890625,0.00390625,-0.0013007918949635108,0.0,5,5
PIP,20,26,2.89609375,0.009375,0.003554419924221927,2.89375,0.00703125,-0.0019914708731388784,0.0023437499999999995,5,5
PIP,20,27,2.886328125,-0.000390625,-0.00498130196485472,2.8828125,-0.00390625,0.0010942922933801628,0.003515625,5,5
PIP,20,28,2.89140625,0.0046875,1.3382759721987033e-05,2.895703125,0.008984375,-0.0027968969900842053,-0.0042968749999999995,5,5
PIP,20,29,2.887890625,0.001171875,-0.003527929128047737,2.884765625,-0.001953125,0.00047449091662248846,0.003125,5,5
PIP,20,30,2.89921875,0.0125,0.0061062920594804355,2.892578125,0.005859375,-0.0015871232161060894,0.006640625000000001,5,5
PIP,20,31,2.895703125,0.008984375,0.0032907843222446604,2.892578125,0.005859375,-0.0020190966823515274,0.0031249999999999993,5,5
PIP,21,0,2.89140625,0.0046875,-0.0018302158770275019,2.884765625,-0.001953125,0.000826634111714669,0.006640625,5,5
PIP,21,1,2.896875,0.01015625,0.004613951309497763,2.887890625,0.001171875,-0.0002721782946037905,0.008984375000000001,5,5
PIP,21,2,2.890234375,0.003515625,-0.0022647712333108945,2.887890625,0.001171875,-0.0004207691045852167,0.0023437500000000003,5,5
PIP,21,3,2.892578125,0.005859375,0.0008965173597471409,2.890234375,0.003515625,-0.000665224401935612,0.00234375,5,5
PIP,21,4,2.887109375,0.000390625,-0.004700179299934851,2.882421875,-0.004296875,0.001390709082569301,0.004687500000000001,5,5
PIP,21,5,2.892578125,0.005859375,-0.0006350163926666808,2.890234375,0.003515625,-0.0008946367721177911,0.00234375,5,5
PIP,21,6,2.888671875,0.001953125,-0.00277466049859583,2.884375,-0.00234375,0.0009108012724507182,0.004296875,5,5
PIP,21,7,2.887890625,0.001171875,-0.0017816014739757905,2.8859375,-0.00078125,0.00024205499897297133,0.001953125,5,5
PIP,21,8,2.877734375,-0.008984375,-0.010066503344549093,2.890234375,0.003515625,-0.0010526411346151914,-0.012499999999999999,5,5
PIP,21,9,2.890625,0.00390625,-0.0026238666706782958,2.894140625,0.007421875,-0.0019652999877254836,-0.0035156249999999997,5,5
PIP,21,10,2.899609375,0.012890625,0.005450749481201419,2.888671875,0.001953125,-0.0008414965674987274,0.0109375,5,5
PIP,21,11,2.8921875,0.00546875,-0.0002604731513655433,2.89296875,0.00625,-0.0015882699191144202,-0.0007812500000000007,5,5
PIP,21,12,2.89296875,0.00625,0.0017991307134925135,2.900390625,0.013671875,-0.004032011640433246,-0.007421875,5,5
PIP,21,13,2.887109375,0.000390625,-0.003764924346745449,2.890625,0.00390625,-0.0008274240723320037,-0.003515625,5,5
PIP,21,14,2.889453125,0.002734375,-0.0012153223882834176,2.895703125,0.008984375,-0.0025510258034755124,-0.0062499999999999995,5,5
PIP,21,15,2.8921875,0.00546875,4.0088298712393985e-05,2.886328125,-0.000390625,-4.9373842148792104e-05,0.005859375,5,5
PIP,21,16,2.900390625,0.013671875,0.007363123640485618,2.886328125,-0.000390625,0.0002735775996137046,0.0140625,5,5
PIP,21,17,2.89296875,0.00625,0.0009057758043570965,2.890234375,0.003515625,-0.0011196359217224344,0.0027343750000000003,5,5
PIP,21,18,2.892578125,0.005859375,0.0003406207247216082,2.89296875,0.00625,-0.0014623447072526388,-0.00039062500000000035,5,5
PIP,21,19,2.898828125,0.012109375,0.004499623485717805,2.89609375,0.009375,-0.002924370040988368,0.0027343750000000007,5,5
PIP,21,20,2.886328125,-0.000390625,-0.0037166068316462257,2.883984375,-0.002734375,0.0010278972911860812,0.00234375,5,5
PIP,21,21,2.897265625,0.010546875,0.0034639742533472614,2.888671875,0.001953125,-0.0005740258095660597,0.00859375,5,5
PIP,21,22,2.88984375,0.003125,-0.0028658651093980457,2.896875,0.01015625,-0.0031528856306127493,-0.00703125,5,5
PIP,21,23,2.887890625,0.001171875,-0.00396123050734608,2.89609375,0.009375,-0.0025958837330633273,-0.008203125,5,5
PIP,21,24,2.894140625,0.007421875,0.0014929331133794379,2.8875,0.00078125,-0.0007438246867371267,0.006640625,5,5
PIP,21,25,2.898828125,0.012109375,0.005868349757695867,2.881640625,-0.005078125,0.0014558436094659212,0.0171875,5,5
PIP,21,26,2.902734375,0.016015625,0.00805413818777349,2.891796875,0.005078125,-0.0018971446653328733,0.0109375,5,5
PIP,21,27,2.8859375,-0.00078125,-0.0042046820107036155,2.891015625,0.004296875,-0.00136061366875345,-0.005078125,5,5
PIP,21,28,2.886328125,-0.000390625,-0.004603960524617168,2.888671875,0.001953125,-0.0003454311369755862,-0.00234375,5,5
PIP,21,29,2.88984375,0.003125,-0.0019271248160417042,2.89140625,0.0046875,-0.0013808304468955963,-0.0015624999999999997,5,5
PIP,21,30,2.890625,0.00390625,-7.055147672771142e-05,2.890625,0.00390625,-0.000782320420670975,0.0,5,5
PIP,21,31,2.901171875,0.014453125,0.008687776677458946,2.8984375,0.01171875,-0.003446531546756431,0.0027343750000000007,5,5
PIP,22,0,2.8875,0.00078125,-0.0012793906402008555,2.89140625,0.0046875,-0.0019352793840781064,-0.00390625,5,5
PIP,22,1,2.89375,0.00703125,0.0027863254763559565,2.8859375,-0.00078125,0.0002456463215814813,0.0078125,5,5
PIP,22,2,2.899609375,0.012890625,0.005068834702288476,2.884375,-0.00234375,0.0009712699043479212,0.015234375,5,5
PIP,22,3,2.8953125,0.00859375,0.002689690446157509,2.89140625,0.0046875,-0.0012502088510886794,0.003906250000000001,5,5
PIP,22,4,2.894921875,0.008203125,0.0027215731056739892,2.884375,-0.00234375,0.0005239314578663083,0.010546875,5,5
PIP,22,5,2.883984375,-0.002734375,-0.00704730394214146,2.887109375,0.000390625,-6.05380829635788e-05,-0.0031249999999999997,5,5
PIP,22,6,2.879296875,-0.007421875,-0.00876603237089954,2.88515625,-0.0015625,0.0006991610608105065,-0.005859375,5,5
PIP,22,7,2.890234375,0.003515625,-0.002861808972462863,2.89375,0.00703125,-0.0020070580388512156,-0.003515625,5,5
PIP,22,8,2.8953125,0.00859375,0.0015512458483334605,2.886328125,-0.000390625,0.0003736150170093921,0.008984375000000001,5,5
PIP,22,9,2.8921875,0.00546875,0.0002602835956980271,2.89765625,0.0109375,-0.0033935232195011523,-0.00546875,5,5
PIP,22,10,2.886328125,-0.000390625,-0.004942177738654602,2.889453125,0.002734375,-0.0007820704982204413,-0.0031249999999999997,5,5
PIP,22,11,2.902734375,0.016015625,0.007156379879453003,2.8890625,0.00234375,-0.0008361171152970187,0.013671874999999998,5,5
PIP,22,12,2.89375,0.00703125,0.0006388208406894905,2.89296875,0.00625,-0.0020234335719343183,0.0007812499999999998,5,5
PIP,22,13,2.8890625,0.00234375,8.771565011509858e-05,2.880859375,-0.005859375,0.002037049312277653,0.008203125,5,5
PIP,22,14,2.893359375,0.006640625,0.0011393147069565922,2.890234375,0.003515625,-0.0010839180131827105,0.0031249999999999997,5,5
PIP,22,15,2.88671875,0.0,-0.004550075635713835,2.89765625,0.0109375,-0.00340603397092816,-0.0109375,5,5
PIP,22,16,2.8859375,-0.00078125,-0.006721899289111953,2.891015625,0.004296875,-0.0014875633381594947,-0.005078125,5,5
PIP,22,17,2.899609375,0.012890625,0.006707385935567585,2.896875,0.01015625,-0.0030006992976454937,0.002734374999999999,5,5
PIP,22,18,2.8859375,-0.00078125,-0.004118155522356253,2.8953125,0.00859375,-0.0022479412773925346,-0.009375000000000001,5,5
PIP,22,19,2.883984375,-0.002734375,-0.005581046745629525,2.893359375,0.006640625,-0.0017536597760852723,-0.009375,5,5
PIP,22,20,2.883203125,-0.003515625,-0.006288171050932957,2.898828125,0.012109375,-0.003608731217152823,-0.015625,5,5
PIP,22,21,2.8875,0.00078125,-0.004032251019528564,2.903125,0.01640625,-0.00510019822666877,-0.015625,5,5
PIP,22,22,2.888671875,0.001953125,-0.0040002314056042055,2.8921875,0.00546875,-0.002046882178322631,-0.0035156249999999997,5,5
PIP,22,23,2.88828125,0.0015625,-0.0033251267142251307,2.89765625,0.0109375,-0.0032574431609467347,-0.009375,5,5
PIP,22,24,2.888671875,0.001953125,-0.002861186986943191,2.890234375,0.003515625,-0.0011146479736550596,-0.0015625,5,5
PIP,22,25,2.888671875,0.001953125,-0.0043274441834551276,2.884375,-0.00234375,0.0008105043007047809,0.004296875,5,5
PIP,22,26,2.89296875,0.00625,-0.00014014108895511572,2.891796875,0.005078125,-0.0016588656607298895,0.0011718750000000002,5,5
PIP,22,27,2.890234375,0.003515625,-0.0005903211721422746,2.8875,0.00078125,0.00010802805588439809,0.002734375,5,5
