ABBR,layer,patched_logit_difference,indirect_effect,normalized_restoration,count
ECT,29,3.371484375,0.00234375,0.003610551606620277,5
ECT,30,3.359375,-0.009765625,-0.061873432269522785,5
ECT,31,3.3671875,-0.001953125,-0.011198290500206569,5
EDD,0,0.255859375,0.11171875,0.14543952020742695,5
EDD,1,0.1453125,0.001171875,0.005809563998648828,5
EDD,2,0.16171875,0.017578125,0.025305797455566426,5
EDD,3,0.148046875,0.00390625,0.012222718100660314,5
EDD,4,0.15859375,0.014453125,0.006233377851411166,5
EDD,5,0.15234375,0.008203125,0.012830325580740567,5
EDD,6,0.1515625,0.007421875,0.005394949024936736,5
EDD,7,0.14375,-0.000390625,-0.00530122386988108,5
EDD,8,0.14453125,0.000390625,-0.010979212405542631,5
EDD,9,0.152734375,0.00859375,0.008526116906151404,5
EDD,10,0.147265625,0.003125,-0.0013645245873085924,5
EDD,11,0.151171875,0.00703125,0.008499385549414557,5
EDD,12,0.148046875,0.00390625,0.0005379760256440644,5
EDD,13,0.161328125,0.0171875,0.02159713740306536,5
EDD,14,0.1484375,0.004296875,0.003869688140341073,5
EDD,15,0.14140625,-0.002734375,-0.010476937673485053,5
EDD,16,0.13671875,-0.007421875,-0.012226493405960392,5
EDD,17,0.14609375,0.001953125,-0.0031766220400762783,5
EDD,18,0.153125,0.008984375,0.00287317843477919,5
EDD,19,0.14296875,-0.001171875,0.00043556945552963996,5
EDD,20,0.147265625,0.003125,0.0012176930444707398,5
EDD,21,0.142578125,-0.0015625,-0.0019511711908260167,5
EDD,22,0.146875,0.002734375,-0.003810847963764211,5
EDD,23,0.146484375,0.00234375,-0.0050063117158581204,5
EDD,24,0.14375,-0.000390625,-0.007410817022462543,5
EDD,25,0.1515625,0.007421875,0.005680073152204902,5
EDD,26,0.15,0.005859375,0.0035153515628173772,5
EDD,27,0.158984375,0.01484375,0.017798038307596818,5
EDD,28,0.146875,0.002734375,-0.003825420674470767,5
EDD,29,0.15546875,0.011328125,0.01243442678565127,5
EDD,30,0.15078125,0.006640625,0.002386478115083261,5
EDD,31,0.154296875,0.01015625,0.005968252504700009,5
EHL,0,2.146484375,0.087890625,-1.0011009330088867,5
EHL,1,2.0421875,-0.01640625,0.4426588581039573,5
EHL,2,2.076953125,0.018359375,0.14469402509855528,5
EHL,3,2.05,-0.00859375,0.15700123672454536,5
EHL,4,2.058984375,0.000390625,0.11654700544579133,5
EHL,5,2.071875,0.01328125,0.09058770457877843,5
EHL,6,2.06484375,0.00625,0.31045857574356284,5
EHL,7,2.06953125,0.0109375,0.2841780376887437,5
EHL,8,2.044140625,-0.014453125,0.15293321131095056,5
EHL,9,2.07109375,0.0125,-0.15542226031093453,5
EHL,10,2.06484375,0.00625,0.1283509197048632,5
EHL,11,2.05234375,-0.00625,0.16558612262901887,5
EHL,12,2.064453125,0.005859375,-0.013032401605317717,5
EHL,13,2.058203125,-0.000390625,0.0937546797965379,5
EHL,14,2.0515625,-0.00703125,0.21746769890033413,5
EHL,15,2.05625,-0.00234375,0.0723932038529688,5
EHL,16,2.055859375,-0.002734375,0.13550029029157992,5
EHL,17,2.05390625,-0.0046875,0.16946303748263356,5
EHL,18,2.058203125,-0.000390625,0.13248597945294396,5
EHL,19,2.053515625,-0.005078125,0.17440116194879568,5
EHL,20,2.0625,0.00390625,0.08170032007266473,5
EHL,21,2.0609375,0.00234375,0.0738109585750558,5
EHL,22,2.06796875,0.009375,0.02077562308180269,5
EHL,23,2.06015625,0.0015625,0.09450106608013888,5
EHL,24,2.058203125,-0.000390625,0.042459962785581666,5
EHL,25,2.060546875,0.001953125,0.05049211893763532,5
EHL,26,2.059765625,0.001171875,0.09152177177136482,5
EHL,27,2.065625,0.00703125,0.01836801142563612,5
EHL,28,2.059765625,0.001171875,0.09865979395020696,5
EHL,29,2.065625,0.00703125,0.04173278173290719,5
EHL,30,2.058984375,0.000390625,0.1385120194400113,5
EHL,31,2.064453125,0.005859375,0.060911757102938224,5
EKG,0,1.15625,0.0265625,0.14891544625587178,5
EKG,1,1.12578125,-0.00390625,0.0005975407571152281,5
EKG,2,1.130078125,0.000390625,0.014123376623376625,5
EKG,3,1.133203125,0.003515625,0.027486874827300355,5
EKG,4,1.140625,0.0109375,0.07006769825918761,5
EKG,5,1.11875,-0.0109375,-0.043610113290964356,5
EKG,6,1.11796875,-0.01171875,-0.04649765128488533,5
EKG,7,1.112890625,-0.016796875,-0.06707999447361149,5
EKG,8,1.119140625,-0.010546875,-0.02360458690245924,5
EKG,9,1.130859375,0.001171875,0.021183337938657093,5
EKG,10,1.112890625,-0.016796875,-0.06311826471400939,5
EKG,11,1.11953125,-0.01015625,-0.037714147554573085,5
EKG,12,1.119921875,-0.009765625,-0.034218706825089804,5
EKG,13,1.12421875,-0.00546875,-0.014302984249792755,5
EKG,14,1.119140625,-0.010546875,-0.03977272727272727,5
EKG,15,1.11875,-0.0109375,-0.03800428295109146,5
EKG,16,1.1171875,-0.0125,-0.0491123238463664,5
EKG,17,1.123828125,-0.005859375,-0.015131942525559544,5
EKG,18,1.123828125,-0.005859375,-0.016430643824260845,5
EKG,19,1.13203125,0.00234375,0.02011260016579166,5
EKG,20,1.118359375,-0.011328125,-0.031348438795247305,5
EKG,21,1.12421875,-0.00546875,-0.006545316385741917,5
EKG,22,1.124609375,-0.005078125,-0.013166620613429126,5
EKG,23,1.132421875,0.002734375,0.02254766510085659,5
EKG,24,1.1177734375,-0.0119140625,-0.03665895274937828,5
EKG,25,1.126953125,-0.002734375,0.0056472782536612365,5
EKG,26,1.1234375,-0.00625,-0.018865708759325778,5
EKG,27,1.1314453125,0.0017578125,0.017434028737220227,5
EKG,28,1.125,-0.0046875,-0.01172285161646864,5
EKG,29,1.126171875,-0.003515625,0.002725200331583316,5
EKG,30,1.13203125,0.00234375,0.020420005526388507,5
EKG,31,1.12421875,-0.00546875,-0.006545316385741917,5
EMS,0,2.0380859375,0.1404296875,0.6716405605133929,5
EMS,1,1.88828125,-0.009375,-0.01584743097003693,5
EMS,2,1.88671875,-0.0109375,-0.03640462026329074,5
EMS,3,1.893359375,-0.004296875,-0.01750926484800053,5
EMS,4,1.87265625,-0.025,-0.1100329192371956,5
EMS,5,1.892578125,-0.005078125,-0.010397293143205788,5
EMS,6,1.878515625,-0.019140625,-0.09879793432054997,5
EMS,7,1.8703125,-0.02734375,-0.1305074207188628,5
EMS,8,1.88359375,-0.0140625,-0.05674537528106962,5
EMS,9,1.89921875,0.0015625,0.0068685358280067,5
EMS,10,1.89375,-0.00390625,-0.02122619076842067,5
EMS,11,1.891796875,-0.005859375,-0.021378438608691826,5
EMS,12,1.90234375,0.0046875,0.007107344214733208,5
EMS,13,1.914453125,0.016796875,0.07021800498866984,5
EMS,14,1.88671875,-0.0109375,-0.057343688805202006,5
EMS,15,1.878515625,-0.019140625,-0.09106475454291442,5
EMS,16,1.9015625,0.00390625,0.014573580513333729,5
EMS,17,1.911328125,0.013671875,0.05549574858158564,5
EMS,18,1.887109375,-0.010546875,-0.045601121948578724,5
EMS,19,1.898046875,0.000390625,-0.0027258648630028247,5
EMS,20,1.90234375,0.0046875,0.01899243215857636,5
EMS,21,1.90625,0.00859375,0.03960647237825997,5
EMS,22,1.894140625,-0.003515625,-0.014016321148863151,5
EMS,23,1.896875,-0.00078125,0.0038328569156454466,5
EMS,24,1.898828125,0.001171875,0.010729212895103899,5
EMS,25,1.8890625,-0.00859375,-0.03481707445207918,5
EMS,26,1.889453125,-0.008203125,-0.03745553627331246,5
EMS,27,1.903515625,0.005859375,0.02970484662341193,5
EMS,28,1.8984375,0.00078125,-0.0012897539784795576,5
EMS,29,1.898046875,0.000390625,-0.00047940929326731747,5
EMS,30,1.9,0.00234375,0.011712502663283645,5
EMS,31,1.905078125,0.007421875,0.04068613073458823,5
EPO,0,1.8080078125,-0.017578125,0.4015884507649214,5
EPO,1,1.8291015625,0.003515625,0.03664856711915535,5
EPO,2,1.8345703125,0.008984375,-0.05812928248222364,5
EPO,3,1.8265625,0.0009765625,0.3409502262443439,5
EPO,4,1.81875,-0.0068359375,-0.023214824391294984,5
EPO,5,1.8259765625,0.000390625,-0.1406817496229261,5
EPO,6,1.81015625,-0.0154296875,0.12164533505709976,5
EPO,7,1.83046875,0.0048828125,0.11114285714285714,5
EPO,8,1.804296875,-0.0212890625,0.08203361344537816,5
EPO,9,1.83125,0.0056640625,0.12144624003447535,5
EPO,10,1.8111328125,-0.014453125,-0.37256496444731735,5
EPO,11,1.817578125,-0.0080078125,0.10116440422322777,5
EPO,12,1.80625,-0.0193359375,-0.12736608489549667,5
EPO,13,1.811328125,-0.0142578125,-0.003462615815556991,5
EPO,14,1.8015625,-0.0240234375,0.06601896143072614,5
EPO,15,1.8107421875,-0.01484375,-0.005035552682611505,5
EPO,16,1.8109375,-0.0146484375,-0.07540960999784528,5
EPO,17,1.81171875,-0.0138671875,0.024544279250161605,5
EPO,18,1.80703125,-0.0185546875,0.06469553975436329,5
EPO,19,1.8078125,-0.0177734375,-0.060586511527688,5
EPO,20,1.80625,-0.0193359375,-0.05103555268261149,5
EPO,21,1.8015625,-0.0240234375,-0.0868653307476837,5
EPO,22,1.809765625,-0.0158203125,0.08879810385692738,5
EPO,23,1.8060546875,-0.01953125,-0.0538758888170653,5
EPO,24,1.8046875,-0.0208984375,-0.08658177117000647,5
EPO,25,1.8126953125,-0.012890625,-0.06553415212238742,5
EPO,26,1.8130859375,-0.0125,-0.010764921353156657,5
EPO,27,1.81328125,-0.0123046875,-0.030686489980607634,5
EPO,28,1.814453125,-0.0111328125,-0.05511872441284206,5
EPO,29,1.807421875,-0.0181640625,-0.10383667313079079,5
EPO,30,1.8125,-0.0130859375,-0.07086748545572076,5
EPO,31,1.8068359375,-0.01875,-0.07458177117000646,5
ERCP,0,0.1912109375,0.027734375,0.10940500423802453,5
ERCP,1,0.149609375,-0.0138671875,-0.06151988458502465,5
ERCP,2,0.1576171875,-0.005859375,-0.031111148826270956,5
ERCP,3,0.1609375,-0.0025390625,-0.021788679520520635,5
ERCP,4,0.1630859375,-0.000390625,-0.008208004173156152,5
ERCP,5,0.1626953125,-0.00078125,0.0006473609646013457,5
ERCP,6,0.15546875,-0.0080078125,-0.04360675129504983,5
ERCP,7,0.1673828125,0.00390625,0.0028622910288810164,5
ERCP,8,0.162109375,-0.0013671875,-0.011605378255197547,5
ERCP,9,0.1611328125,-0.00234375,-0.009041085756617866,5
ERCP,10,0.1583984375,-0.005078125,-0.024985326769253434,5
ERCP,11,0.1615234375,-0.001953125,-0.014069137658639524,5
ERCP,12,0.1552734375,-0.008203125,-0.04044597970220015,5
ERCP,13,0.1609375,-0.0025390625,-0.014562147721447654,5
ERCP,14,0.1626953125,-0.00078125,-0.003161888671322115,5
ERCP,15,0.1623046875,-0.001171875,-0.009485991072219419,5
ERCP,16,0.156640625,-0.0068359375,-0.032808936314908915,5
ERCP,17,0.16328125,-0.0001953125,0.0016356335784487239,5
ERCP,18,0.1638671875,0.000390625,-0.004641424539376146,5
ERCP,19,0.1603515625,-0.003125,-0.013597971327280984,5
ERCP,20,0.165625,0.0021484375,0.007228644298985271,5
ERCP,21,0.1595703125,-0.00390625,-0.02221937979046242,5
ERCP,22,0.163671875,0.0001953125,0.0006519653304727175,5
ERCP,23,0.157421875,-0.0060546875,-0.028218996659812028,5
ERCP,24,0.1650390625,0.0015625,0.0025941222416956096,5
ERCP,25,0.1626953125,-0.00078125,-0.0061439727591550445,5
ERCP,26,0.161328125,-0.0021484375,-0.008122716834726087,5
ERCP,27,0.1603515625,-0.003125,-0.01601552041097041,5
ERCP,28,0.1587890625,-0.0046875,-0.026556966022937757,5
ERCP,29,0.161328125,-0.0021484375,-0.015143390285188314,5
ERCP,30,0.1580078125,-0.00546875,-0.02569054610369146,5
ERCP,31,0.1591796875,-0.004296875,-0.02479105012730281,5
ESR,0,0.7078125,-0.003125,-0.10945033559712458,5
ESR,1,0.7140625,0.003125,-0.043329758926089194,5
ESR,2,0.71796875,0.00703125,-0.04204098653639938,5
ESR,3,0.709375,-0.0015625,-0.08162516382699869,5
ESR,4,0.7,-0.0109375,-0.09948727113864728,5
ESR,5,0.71171875,0.00078125,-0.0555677350172763,5
ESR,6,0.71484375,0.00390625,-0.015567735017276301,5
ESR,7,0.7140625,0.003125,-0.018554748004289284,5
ESR,8,0.709375,-0.0015625,-0.04155168990031376,5
ESR,9,0.71484375,0.00390625,0.005451368203661783,5
ESR,10,0.71015625,-0.00078125,-0.021541760991302276,5
ESR,11,0.7,-0.0109375,-0.03751578696532824,5
ESR,12,0.7109375,0.0,-0.034944993844076414,5
ESR,13,0.71015625,-0.00078125,-0.010252988601612454,5
ESR,14,0.70078125,-0.01015625,-0.08901425791334047,5
ESR,15,0.7078125,-0.003125,-0.0018781524286111454,5
ESR,16,0.709375,-0.0015625,-0.03460542515588387,5
ESR,17,0.7109375,0.0,-0.048158385956551086,5
ESR,18,0.70859375,-0.00234375,-0.04237420072282457,5
ESR,19,0.7125,0.0015625,-0.030868978116684532,5
ESR,20,0.7078125,-0.003125,-0.04283053338099209,5
ESR,21,0.70703125,-0.00390625,-0.06644346479208865,5
ESR,22,0.71484375,0.00390625,-0.02060923785694428,5
ESR,23,0.70703125,-0.00390625,-0.11467532467532468,5
ESR,24,0.71640625,0.00546875,-0.014548631796338213,5
ESR,25,0.71328125,0.00234375,-0.042427419675126095,5
ESR,26,0.71328125,0.00234375,0.0077755272250685115,5
ESR,27,0.70703125,-0.00390625,-0.04616386671432542,5
ESR,28,0.70859375,-0.00234375,-0.06855474800428928,5
ESR,29,0.7109375,0.0,-0.018554748004289284,5
ESR,30,0.7109375,0.0,-0.021551689900313753,5
ESR,31,0.71328125,0.00234375,-0.011551689900313751,5
FFP,0,6.7828125,0.03203125,-0.23498155602154552,5
FFP,1,6.759375,0.00859375,0.07100518276357058,5
FFP,2,6.80546875,0.0546875,-0.32955345772565886,5
FFP,3,6.75390625,0.003125,-0.11612547830221649,5
FFP,4,6.78359375,0.0328125,-0.09411457653660446,5
FFP,5,6.75390625,0.003125,-0.0034228476587753374,5
FFP,6,6.7625,0.01171875,0.025711204084112194,5
FFP,7,6.728125,-0.02265625,0.14871894691764126,5
FFP,8,6.78359375,0.0328125,-0.10857599624108083,5
FFP,9,6.76953125,0.01875,0.029472513840952418,5
FFP,10,6.753125,0.00234375,0.08304225896643222,5
FFP,11,6.7640625,0.01328125,-0.004765103175281723,5
FFP,12,6.75390625,0.003125,0.07397052900862632,5
FFP,13,6.76796875,0.0171875,0.011607269818698904,5
FFP,14,6.74609375,-0.0046875,0.13797369356558833,5
FFP,15,6.7671875,0.01640625,-0.03514762495106355,5
FFP,16,6.79375,0.04296875,-0.14610219880272574,5
FFP,17,6.74375,-0.00703125,0.11342200580187525,5
FFP,18,6.7859375,0.03515625,-0.0972052807114647,5
FFP,19,6.75859375,0.0078125,0.023263959824863765,5
FFP,20,6.7578125,0.00703125,0.03293313631256928,5
FFP,21,6.753125,0.00234375,0.08026963420286463,5
FFP,22,6.75078125,0.0,0.029513959824863767,5
FFP,23,6.76015625,0.009375,-0.04232512063490636,5
FFP,24,6.759375,0.00859375,-0.006716411222158725,5
FFP,25,6.75078125,0.0,0.05571794643915155,5
FFP,26,6.75078125,0.0,0.012675471852355171,5
FFP,27,6.76953125,0.01875,-0.019621768131985164,5
FFP,28,6.77265625,0.021875,-0.08373405534281013,5
FFP,29,6.74609375,-0.0046875,0.07184739965590739,5
FFP,30,6.7515625,0.00078125,-0.0029363424936363867,5
FFP,31,6.75078125,0.0,-0.022243777383786252,5
GCT,0,-3.86875,-0.278125,-0.3052345179036872,5
GCT,1,-3.30625,0.284375,0.1747670526070343,5
GCT,2,-3.5171875,0.0734375,-0.5336058021868053,5
GCT,3,-3.496875,0.09375,-0.46598555189522955,5
GCT,4,-3.540625,0.05,-0.006163589180093529,5
GCT,5,-3.54375,0.046875,0.1527392643930775,5
GCT,6,-3.5703125,0.0203125,-0.37129713495977923,5
GCT,7,-3.5953125,-0.0046875,-0.20882854989815974,5
GCT,8,-3.60625,-0.015625,-0.17559115367860417,5
GCT,9,-3.628125,-0.0375,-0.5011632023561223,5
GCT,10,-3.6390625,-0.0484375,-0.455461023179367,5
GCT,11,-3.61875,-0.028125,-0.24010643435921136,5
GCT,12,-3.621875,-0.03125,-0.12716973425544104,5
GCT,13,-3.6046875,-0.0140625,-0.009510086225843544,5
GCT,14,-3.6015625,-0.0109375,0.05819794179414086,5
GCT,15,-3.5765625,0.0140625,0.11782003421003176,5
GCT,16,-3.6359375,-0.0453125,0.19298078480942,5
GCT,17,-3.54375,0.046875,0.19482415354789925,5
GCT,18,-3.615625,-0.025,-0.10751521773060715,5
GCT,19,-3.6125,-0.021875,-0.024864675045999117,5
GCT,20,-3.603125,-0.0125,-0.1256112642060631,5
GCT,21,-3.590625,0.0,0.005963154706319624,5
GCT,22,-3.6109375,-0.0203125,0.1041907950255679,5
GCT,23,-3.61875,-0.028125,-0.12317610877975962,5
GCT,24,-3.60625,-0.015625,-0.11278791054427076,5
GCT,25,-3.5890625,0.0015625,-0.03277776539053267,5
GCT,26,-3.5921875,-0.0015625,-0.09320728603600018,5
GCT,27,-3.6140625,-0.0234375,-0.14902165118282024,5
GCT,28,-3.6328125,-0.0421875,-0.09389941345824572,5
GCT,29,-3.6125,-0.021875,-0.13035607456972784,5
GCT,30,-3.5734375,0.0171875,0.22075234077091718,5
GCT,31,-3.5890625,0.0015625,-0.1259981043735835,5
GGT,0,0.173828125,0.00234375,0.0052293246654428905,5
GGT,1,0.174609375,0.003125,0.00932773408648259,5
GGT,2,0.17109375,-0.000390625,-0.003767973554895525,5
GGT,3,0.17734375,0.005859375,0.02005437482486464,5
GGT,4,0.17421875,0.002734375,0.008037411505837427,5
GGT,5,0.175390625,0.00390625,0.012296589507885109,5
GGT,6,0.171875,0.000390625,0.0009791706912709002,5
GGT,7,0.174609375,0.003125,0.00993046511865133,5
GGT,8,0.174609375,0.003125,0.00993046511865133,5
GGT,9,0.176953125,0.00546875,0.016242260206666508,5
GGT,10,0.175390625,0.00390625,0.012461097776815871,5
GGT,11,0.1765625,0.005078125,0.014951937626021348,5
GGT,12,0.171484375,0.0,-0.002477650974250363,5
GGT,13,0.174609375,0.003125,0.009719849612992552,5
GGT,14,0.171875,0.000390625,-0.0006261139886020326,5
GGT,15,0.17265625,0.001171875,0.0030367241857897805,5
GGT,16,0.166796875,-0.0046875,-0.019276190231706236,5
GGT,17,0.173828125,0.00234375,0.006747088925192266,5
GGT,18,0.171484375,0.0,-0.0029964894432225123,5
GGT,19,0.17421875,0.002734375,0.008248027011496207,5
GGT,20,0.171484375,0.0,-0.0018664240661214124,5
GGT,21,0.17421875,0.002734375,0.005954804984157918,5
GGT,22,0.1765625,0.005078125,0.014951937626021348,5
GGT,23,0.175,0.003515625,0.01083716804874674,5
GGT,24,0.1734375,0.001953125,0.005629770489438078,5
GGT,25,0.17421875,0.002734375,0.008640142538006167,5
GGT,26,0.174609375,0.003125,0.00971135373703234,5
GGT,27,0.171875,0.000390625,0.0008982070541352003,5
GGT,28,0.173828125,0.00234375,0.007130708575742018,5
GGT,29,0.173828125,0.00234375,0.007130708575742018,5
GGT,30,0.175390625,0.00390625,0.01317694030075883,5
GGT,31,0.176953125,0.00546875,0.018717945007491466,5
GTT,0,1.293359375,-0.01015625,-0.13574828066364442,5
GTT,1,1.312890625,0.009375,-0.014073862563331482,5
GTT,2,1.291796875,-0.01171875,-0.15910282916033014,5
GTT,3,1.284765625,-0.01875,-0.0217625076392359,5
GTT,4,1.3140625,0.010546875,-0.05986352085266676,5
GTT,5,1.324609375,0.02109375,-0.05849295383085279,5
GTT,6,1.328515625,0.025,-0.08686338169733958,5
GTT,7,1.326171875,0.02265625,-0.0914739952729357,5
GTT,8,1.284765625,-0.01875,0.010098327395135767,5
GTT,9,1.244921875,-0.05859375,0.12588558962250654,5
GTT,10,1.317578125,0.0140625,-0.10457550697568788,5
GTT,11,1.29921875,-0.004296875,-0.06128008142092649,5
GTT,12,1.278515625,-0.025,0.026360693620029452,5
GTT,13,1.2625,-0.041015625,0.008282973863798254,5
GTT,14,1.298828125,-0.0046875,-0.014131530699562744,5
GTT,15,1.305859375,0.00234375,-0.07729185661218224,5
GTT,16,1.301953125,-0.0015625,-0.05929953666095287,5
GTT,17,1.299609375,-0.00390625,-0.06140828654913162,5
GTT,18,1.28125,-0.022265625,-0.0029346759111586627,5
GTT,19,1.302734375,-0.00078125,-0.0738297383367806,5
GTT,20,1.3,-0.003515625,-0.041858399816146294,5
GTT,21,1.299609375,-0.00390625,-0.056408286549131624,5
GTT,22,1.2921875,-0.011328125,-0.01619905205704405,5
GTT,23,1.291015625,-0.0125,-0.04612249253094324,5
GTT,24,1.2921875,-0.011328125,-0.05680958250088628,5
GTT,25,1.290625,-0.012890625,-0.044495816454725876,5
GTT,26,1.291015625,-0.0125,-0.013789886299254437,5
GTT,27,1.301953125,-0.0015625,-0.07568789719132142,5
GTT,28,1.301953125,-0.0015625,-0.07634697989265762,5
GTT,29,1.291796875,-0.01171875,-0.04234808650883079,5
GTT,30,1.289453125,-0.0140625,-0.020828919970927985,5
GTT,31,1.29453125,-0.008984375,-0.05816655175810106,5
GVHD,0,0.80703125,-0.041796875,-0.07201292591962484,5
GVHD,1,0.81875,-0.030078125,-0.05593559439666594,5
GVHD,2,0.83359375,-0.015234375,-0.0278806747465362,5
GVHD,3,0.829296875,-0.01953125,-0.04044255523460437,5
GVHD,4,0.825390625,-0.0234375,-0.04285867131974287,5
GVHD,5,0.8359375,-0.012890625,-0.02903479709433122,5
GVHD,6,0.826171875,-0.02265625,-0.045778308611598706,5
GVHD,7,0.840625,-0.008203125,-0.016839578016082102,5
GVHD,8,0.840625,-0.008203125,-0.017840756547378645,5
GVHD,9,0.8328125,-0.016015625,-0.03164176810889642,5
GVHD,10,0.8578125,0.008984375,0.0085022506348305,5
GVHD,11,0.841015625,-0.0078125,-0.017775350536390476,5
GVHD,12,0.845703125,-0.003125,-0.008228228698877274,5
GVHD,13,0.852734375,0.00390625,0.009350557702960113,5
GVHD,14,0.85546875,0.006640625,0.01344032065336046,5
GVHD,15,0.854296875,0.00546875,0.005270281755403223,5
GVHD,16,0.863671875,0.01484375,0.021112237800151597,5
GVHD,17,0.85078125,0.001953125,-0.0029952198521439183,5
GVHD,18,0.84921875,0.000390625,-0.00676179962821459,5
GVHD,19,0.841015625,-0.0078125,-0.018270079541033362,5
GVHD,20,0.8546875,0.005859375,0.008790800624709749,5
GVHD,21,0.847265625,-0.0015625,-0.008657757736208962,5
GVHD,22,0.859375,0.010546875,0.017360802033503698,5
GVHD,23,0.85625,0.007421875,0.01196860818078119,5
GVHD,24,0.8578125,0.008984375,0.007338633689192291,5
GVHD,25,0.848046875,-0.00078125,-0.007690851578961386,5
GVHD,26,0.840234375,-0.00859375,-0.019521148012985073,5
GVHD,27,0.839453125,-0.009375,-0.02190260354312919,5
GVHD,28,0.8453125,-0.003515625,-0.01218604282201569,5
GVHD,29,0.856640625,0.0078125,0.005558218258925228,5
GVHD,30,0.85390625,0.005078125,-0.0007027953085329081,5
GVHD,31,0.855078125,0.00625,0.00560159154884934,5
