ABBR,layer,head,ac_answer_logprob_diff,ac_primary_lp,ac_alt_lp,ac_kl_div,ac_normalized,ac_ie,ca_answer_logprob_diff,ca_primary_lp,ca_alt_lp,ca_kl_div,ca_normalized,ca_ie,aa_ie,cc_ie,bidirectional_ie,ac_count,ca_count,bie_count
ACL,8,8,-0.673828125,-1.0,-0.326171875,0.0017066770320644518,0.005875458830001593,0.0166015625,1.734375,-0.75,-2.484375,0.002372208959495755,0.0009199632014719411,-0.001953125,-0.021484375,0.0166015625,0.0185546875,2,2,2
ACL,8,9,-0.6669921875,-0.998046875,-0.3310546875,0.0026383759105328584,0.00919765784475917,0.0234375,1.724609375,-0.759765625,-2.484375,0.0017765252552661575,0.004496501112773801,-0.01171875,-0.01171875,0.0126953125,0.03515625,2,2,2
ACL,8,10,-0.6591796875,-0.998046875,-0.3388671875,0.0024318143928569185,0.012877510650646936,0.03125,1.736328125,-0.748046875,-2.484375,0.001909464963758085,0.00020465561921156916,0.0,-0.0078125,0.0107421875,0.03125,2,2,2
ACL,8,11,-0.669921875,-0.998046875,-0.328125,0.005418073950047772,0.0077153852329454745,0.0205078125,1.72265625,-0.75390625,-2.4765625,0.0017998207009905444,0.004802497456611035,-0.013671875,-0.015625,0.015625,0.0341796875,2,2,2
ACL,8,12,-0.6748046875,-1.0,-0.3251953125,0.0031111546306286163,0.005415477229265622,0.015625,1.73828125,-0.73828125,-2.4765625,0.0006155663425783147,-0.000715307582260372,0.001953125,0.0078125,0.0166015625,0.013671875,2,2,2
ACL,8,13,-0.6796875,-1.009765625,-0.330078125,0.0015718393042219187,0.004957469798489891,0.0107421875,1.740234375,-0.744140625,-2.484375,0.0022960706460702384,-0.0026585488797901593,0.00390625,-0.009765625,0.015625,0.0068359375,2,2,2
ACL,8,14,-0.6728515625,-1.00390625,-0.3310546875,0.002557809417319792,0.006437768240343348,0.017578125,1.728515625,-0.748046875,-2.4765625,0.0018766827417226184,0.0030658859482530568,-0.0078125,0.009765625,0.0048828125,0.025390625,2,2,2
ACL,8,15,-0.666015625,-0.998046875,-0.33203125,0.002741093480515146,0.009555311635889357,0.0244140625,1.732421875,-0.759765625,-2.4921875,0.0017108224755883962,0.001635270783732313,-0.00390625,-0.009765625,0.0234375,0.0283203125,2,2,2
ACL,8,16,-0.6953125,-1.017578125,-0.322265625,0.006701096646091474,-0.0028115470517087755,-0.0048828125,1.7265625,-0.75,-2.4765625,0.0023259115384496754,0.0037811935305134287,-0.009765625,-0.009765625,0.00244140625,0.0048828125,2,2,2
ACL,8,17,-0.7080078125,-1.0,-0.2919921875,0.0065124053923284195,-0.008791307861276392,-0.017578125,1.708984375,-0.759765625,-2.46875,0.0015945128187389846,0.011037584247703052,-0.02734375,-0.00390625,0.013671875,0.009765625,2,2,2
ACL,8,18,-0.6650390625,-0.990234375,-0.3251953125,0.00630131391013756,0.009094342950173267,0.025390625,1.73828125,-0.75390625,-2.4921875,0.004347525823199261,-0.000715307582260372,0.001953125,-0.001953125,0.0244140625,0.0234375,2,2,2
ACL,8,19,-0.68359375,-1.005859375,-0.322265625,0.003295981129240595,0.0018896096802765942,0.0068359375,1.740234375,-0.751953125,-2.4921875,0.0015504589202431896,-0.0026585488797901593,0.00390625,-0.013671875,0.0166015625,0.0029296875,2,2,2
ACL,8,20,-0.6611328125,-0.998046875,-0.3369140625,0.004319136496338031,0.011445908401146072,0.029296875,1.728515625,-0.748046875,-2.4765625,0.0018896154090073352,0.0030658859482530568,-0.0078125,-0.009765625,0.00390625,0.037109375,2,2,2
ACL,8,21,-0.6865234375,-1.0078125,-0.3212890625,0.003250634934527542,0.0007143204972802518,0.00390625,1.736328125,-0.740234375,-2.4765625,0.0020748491512567182,0.0006139668576347077,0.0,0.005859375,0.0244140625,0.00390625,2,2,2
ACL,8,22,-0.671875,-1.005859375,-0.333984375,0.004974366330588401,0.007716372317925595,0.0185546875,1.7421875,-0.75,-2.4921875,0.0023081361208930045,-0.0027598896044158236,0.005859375,-0.015625,0.0068359375,0.0126953125,2,2,2
ACL,8,23,-0.673828125,-1.005859375,-0.33203125,0.0026500055264173736,0.006694081306847869,0.0166015625,1.73046875,-0.75390625,-2.484375,0.0015984109459768845,0.0017366115083579776,-0.005859375,0.005859375,0.009765625,0.0224609375,2,2,2
ACL,8,24,-0.669921875,-0.998046875,-0.328125,0.0024812725220449304,0.00781771304255126,0.0205078125,1.7265625,-0.75,-2.4765625,0.0023733881197683165,0.0037811935305134287,-0.009765625,0.0078125,0.0205078125,0.0302734375,2,2,2
ACL,8,25,-0.6787109375,-1.005859375,-0.3271484375,0.0022284508456665024,0.004905812351196939,0.01171875,1.728515625,-0.748046875,-2.4765625,0.0005351790037341883,0.002861230329041488,-0.0078125,-0.01171875,0.0107421875,0.01953125,2,2,2
ACL,8,26,-0.68359375,-1.009765625,-0.326171875,0.0018711848678624227,0.0031175433955460095,0.0068359375,1.728515625,-0.740234375,-2.46875,0.0012304024327087304,0.002861230329041488,-0.0078125,-0.00390625,0.0263671875,0.0146484375,2,2,2
ACL,8,27,-0.666015625,-0.998046875,-0.33203125,0.002765482068041159,0.009555311635889357,0.0244140625,1.732421875,-0.759765625,-2.4921875,0.0017258985978420112,0.0008166483068860362,-0.00390625,0.001953125,0.0244140625,0.0283203125,2,2,2
ACL,8,28,-0.6708984375,-1.001953125,-0.3310546875,0.0025011794982170822,0.00786937048984421,0.01953125,1.73046875,-0.76171875,-2.4921875,0.001001069154178342,0.0019412671275695467,-0.005859375,-0.02734375,0.0234375,0.025390625,2,2,2
ACL,8,29,-0.673828125,-1.0,-0.326171875,0.0034719138927579245,0.005875458830001593,0.0166015625,1.7265625,-0.7578125,-2.484375,0.001957119983733672,0.0037811935305134287,-0.009765625,-0.01171875,0.009765625,0.0263671875,2,2,2
ACL,8,30,-0.6806640625,-1.005859375,-0.3251953125,0.003549217986182303,0.0026555876248497987,0.009765625,1.732421875,-0.751953125,-2.484375,0.0015912533596240148,0.0010213039260976056,-0.00390625,-0.001953125,0.01171875,0.013671875,2,2,2
ACL,8,31,-0.66796875,-0.998046875,-0.330078125,0.001849225163110058,0.0087376762440232,0.0224609375,1.734375,-0.75,-2.484375,0.002277885922172317,0.00010134072462566427,-0.001953125,-0.017578125,0.015625,0.0244140625,2,2,2
ACL,9,0,-0.6689453125,-1.0,-0.3310546875,0.0028082264569436904,0.00827769464328723,0.021484375,1.71875,-0.7578125,-2.4765625,0.001806957477509086,0.0066424238595549166,-0.017578125,-0.01953125,0.0166015625,0.0390625,2,2,2
ACL,9,1,-0.6806640625,-1.00390625,-0.3232421875,0.006645911612369262,0.0026555876248497987,0.009765625,1.734375,-0.75,-2.484375,0.0023183777017158234,0.0009199632014719411,-0.001953125,-0.005859375,0.01953125,0.01171875,2,2,2
ACL,9,2,-0.6826171875,-1.005859375,-0.3232421875,0.005246455387858731,0.002656574709829919,0.0078125,1.73828125,-0.74609375,-2.484375,0.001918764961829921,-0.0005106519630488028,0.001953125,-0.015625,0.0068359375,0.005859375,2,2,2
ACL,9,3,-0.68359375,-1.001953125,-0.318359375,0.004438669224414351,0.002298920918699733,0.0068359375,1.7265625,-0.7578125,-2.484375,0.0018133303103247441,0.004599816007359705,-0.009765625,-0.01171875,0.015625,0.0166015625,2,2,2
ACL,9,4,-0.6650390625,-0.998046875,-0.3330078125,0.0026443259132694157,0.010015293236625328,0.025390625,1.73828125,-0.73828125,-2.4765625,0.00060884300113614,-0.0015339300591066486,0.001953125,-0.001953125,0.01953125,0.0234375,2,2,2
ACL,9,5,-0.6708984375,-1.00390625,-0.3330078125,0.002664865838119492,0.007255403632209504,0.01953125,1.7265625,-0.75,-2.4765625,0.0006588515086300821,0.00357653791130186,-0.009765625,0.0,0.0107421875,0.029296875,2,2,2
ACL,9,6,-0.673828125,-0.998046875,-0.32421875,0.00269578866746783,0.005977786639607377,0.0166015625,1.748046875,-0.744140625,-2.4921875,0.002222428035121263,-0.005519779208831647,0.01171875,-0.01171875,0.0078125,0.0048828125,2,2,2
ACL,9,7,-0.666015625,-0.998046875,-0.33203125,0.0027222825509151077,0.009555311635889357,0.0244140625,1.720703125,-0.755859375,-2.4765625,0.002419911682703643,0.006541083134929252,-0.015625,-0.009765625,0.0107421875,0.0400390625,2,2,2
ACL,9,8,-0.67578125,-1.0,-0.32421875,0.003242508054732419,0.004955495628529651,0.0146484375,1.72265625,-0.74609375,-2.46875,0.001289258838938939,0.005621119933457311,-0.013671875,0.0,0.01953125,0.0283203125,2,2,2
ACL,9,9,-0.6669921875,-0.998046875,-0.3310546875,0.005247384462933316,0.009095330035153386,0.0234375,1.7421875,-0.7421875,-2.484375,0.001714723464344355,-0.002555233985204254,0.005859375,0.00390625,0.025390625,0.017578125,2,2,2
ACL,9,10,-0.69873046875,-1.00390625,-0.30517578125,0.0046359615692493795,-0.0035516962726355036,-0.00830078125,1.73828125,-0.74609375,-2.484375,0.0012430813609658007,-0.0009199632014719411,0.001953125,0.0078125,0.0234375,-0.01025390625,2,2,2
ACL,9,11,-0.671875,-0.998046875,-0.326171875,0.005546011354621382,0.006897749841079318,0.0185546875,1.73046875,-0.75390625,-2.484375,0.00024013064427609365,0.0019412671275695467,-0.005859375,0.0,0.0166015625,0.0244140625,2,2,2
ACL,9,12,-0.6689453125,-0.998046875,-0.3291015625,0.0025303932122514683,0.008584678072104585,0.021484375,1.720703125,-0.755859375,-2.4765625,0.0030417712661409474,0.006541083134929252,-0.015625,-0.001953125,0.0078125,0.037109375,2,2,2
ACL,9,13,-0.6865234375,-1.0078125,-0.3212890625,0.003347112590139502,-0.00010430197956602487,0.00390625,1.734375,-0.7578125,-2.4921875,0.0017833225410793384,0.00010134072462566427,-0.001953125,-0.015625,0.0244140625,0.005859375,2,2,2
ACL,9,14,-0.6748046875,-1.001953125,-0.3271484375,0.0018658660450650822,0.006438755325323468,0.015625,1.734375,-0.75,-2.484375,0.0024621423119794393,0.0009199632014719411,-0.001953125,0.013671875,0.0244140625,0.017578125,2,2,2
ACL,9,15,-0.6748046875,-1.001953125,-0.3271484375,0.0018114636037723868,0.006336427515717683,0.015625,1.7265625,-0.75,-2.4765625,0.0023562509264289143,0.0037811935305134287,-0.009765625,-0.001953125,0.01953125,0.025390625,2,2,2
ACL,9,16,-0.6748046875,-1.0,-0.3251953125,0.0034020459161009497,0.005415477229265622,0.015625,1.7421875,-0.7421875,-2.484375,0.001754672182323651,-0.002555233985204254,0.005859375,-0.0078125,0.017578125,0.009765625,2,2,2
ACL,9,17,-0.677734375,-1.005859375,-0.328125,0.0051376798194628336,0.004854154903903987,0.0126953125,1.728515625,-0.748046875,-2.4765625,0.0017555089596868246,0.0030658859482530568,-0.0078125,0.0,0.0185546875,0.0205078125,2,2,2
ACL,9,18,-0.669921875,-1.005859375,-0.3359375,0.0041896373548947685,0.008124696471368613,0.0205078125,1.7265625,-0.7578125,-2.484375,0.001756502024480033,0.0037811935305134287,-0.009765625,-0.001953125,0.0244140625,0.0302734375,2,2,2
ACL,9,19,-0.68359375,-1.0078125,-0.32421875,0.0031753064192044586,0.0013779706322476718,0.0068359375,1.732421875,-0.751953125,-2.484375,0.001972068249029419,0.0022492376413670205,-0.00390625,-0.00390625,0.0068359375,0.0107421875,2,2,2
ACL,9,20,-0.666015625,-0.998046875,-0.33203125,0.0026442706366811572,0.009657639445495142,0.0244140625,1.724609375,-0.751953125,-2.4765625,0.00166456480142682,0.0038825342551390934,-0.01171875,-0.017578125,0.0146484375,0.0361328125,2,2,2
ACL,9,21,-0.6640625,-0.9921875,-0.328125,0.00541872611616689,0.010475274837361298,0.0263671875,1.71875,-0.7578125,-2.4765625,0.0016389446742230722,0.0066424238595549166,-0.017578125,-0.01953125,0.005859375,0.0439453125,2,2,2
ACL,9,22,-0.673828125,-1.005859375,-0.33203125,0.002588648069601818,0.006694081306847869,0.0166015625,1.720703125,-0.763671875,-2.484375,0.0009469201330827813,0.006336427515717683,-0.015625,-0.001953125,0.0068359375,0.0322265625,2,2,2
ACL,9,23,-0.66796875,-0.994140625,-0.326171875,0.003930275621706569,0.008635348434417416,0.0224609375,1.724609375,-0.744140625,-2.46875,0.002409622073708191,0.00470115673198537,-0.01171875,0.005859375,0.0234375,0.0341796875,2,2,2
ACL,9,24,-0.6787109375,-0.998046875,-0.3193359375,0.005493650049746076,0.0035755508263217396,0.01171875,1.736328125,-0.748046875,-2.484375,0.0018507680913552353,0.00020465561921156916,0.0,-0.01171875,0.029296875,0.01171875,2,2,2
ACL,9,25,-0.669921875,-0.998046875,-0.328125,0.0026800377173573763,0.0077153852329454745,0.0205078125,1.736328125,-0.748046875,-2.484375,0.001877280965043346,0.00020465561921156916,0.0,-0.009765625,0.0185546875,0.0205078125,2,2,2
ACL,9,26,-0.658203125,-0.98828125,-0.330078125,0.003299375545630624,0.01364447568020026,0.0322265625,1.728515625,-0.748046875,-2.4765625,0.0019090111850311921,0.0030658859482530568,-0.0078125,-0.017578125,0.0078125,0.0400390625,2,2,2
ACL,9,27,-0.6689453125,-0.9921875,-0.3232421875,0.005239958048249295,0.008584678072104585,0.021484375,1.73046875,-0.74609375,-2.4765625,0.001209576558463573,0.0027598896044158236,-0.005859375,0.0078125,0.0078125,0.02734375,2,2,2
ACL,9,28,-0.654296875,-0.998046875,-0.34375,0.0026598923299167567,0.015484402083144142,0.0361328125,1.732421875,-0.736328125,-2.46875,0.002712177154758421,0.001635270783732313,-0.00390625,-0.009765625,0.01171875,0.0400390625,2,2,2
ACL,9,29,-0.677734375,-0.998046875,-0.3203125,0.006515755204108826,0.00403553242705771,0.0126953125,1.7265625,-0.75,-2.4765625,0.0023593332870527842,0.004599816007359705,-0.009765625,-0.001953125,0.00390625,0.0224609375,2,2,2
ACL,9,30,-0.6845703125,-1.0078125,-0.3232421875,0.0035589801281075465,0.0009179890315117005,0.005859375,1.740234375,-0.744140625,-2.484375,0.0006274019840771903,-0.0008166483068860362,0.00390625,-0.009765625,0.0205078125,0.001953125,2,2,2
ACL,9,31,-0.6787109375,-1.00390625,-0.3251953125,0.0034771632134837915,0.0031662395878986026,0.01171875,1.7265625,-0.75,-2.4765625,0.0005679476525149755,0.00357653791130186,-0.009765625,-0.009765625,0.0205078125,0.021484375,2,2,2
ACL,10,0,-0.671875,-1.005859375,-0.333984375,0.002585685283549459,0.00761404450831981,0.0185546875,1.74609375,-0.73828125,-2.484375,0.0006240304904066133,-0.004395160388148136,0.009765625,0.0,0.0166015625,0.0087890625,2,2,2
ACL,10,1,-0.6806640625,-1.001953125,-0.3212890625,0.003417337699876478,0.0036788657209076443,0.009765625,1.7421875,-0.75,-2.4921875,0.0024120146414467864,-0.0027598896044158236,0.005859375,0.0078125,0.0146484375,0.00390625,2,2,2
ACL,10,2,-0.669921875,-0.998046875,-0.328125,0.0026222645582506354,0.0077153852329454745,0.0205078125,1.740234375,-0.736328125,-2.4765625,0.002704438145158848,-0.0012259595453091748,0.00390625,-0.00390625,0.0146484375,0.0166015625,2,2,2
ACL,10,3,-0.6748046875,-1.005859375,-0.3310546875,0.002680054847858634,0.006234099706111898,0.015625,1.724609375,-0.759765625,-2.484375,0.0016181217633863317,0.004496501112773801,-0.01171875,-0.00390625,0.0244140625,0.02734375,2,2,2
ACL,10,4,-0.6767578125,-1.005859375,-0.3291015625,0.0026516604382937374,0.005314136504639957,0.013671875,1.736328125,-0.740234375,-2.4765625,0.0011608797585725581,0.0,0.0,0.009765625,0.013671875,0.013671875,2,2,2
ACL,10,5,-0.671875,-1.001953125,-0.330078125,0.0018047122175865178,0.00781870012753138,0.0185546875,1.734375,-0.7578125,-2.4921875,0.0017094986877718493,0.0009199632014719411,-0.001953125,-0.01171875,0.0185546875,0.0205078125,2,2,2
ACL,10,6,-0.666015625,-0.998046875,-0.33203125,0.0026100274535920194,0.009555311635889357,0.0244140625,1.7265625,-0.75,-2.4765625,0.0024144160240260376,0.002962571053667152,-0.009765625,-0.001953125,0.021484375,0.0341796875,2,2,2
ACL,10,7,-0.6728515625,-1.005859375,-0.3330078125,0.0026400061035067187,0.00715406290758384,0.017578125,1.740234375,-0.751953125,-2.4921875,0.0016321015107871241,-0.0018399264029438822,0.00390625,0.005859375,0.01171875,0.013671875,2,2,2
ACL,10,8,-0.6689453125,-0.998046875,-0.3291015625,0.002674691488195699,0.008175366833681445,0.021484375,1.7265625,-0.75,-2.4765625,0.0023629582273242728,0.0037811935305134287,-0.009765625,0.0,0.015625,0.03125,2,2,2
ACL,10,9,-0.66015625,-0.99609375,-0.3359375,0.0037830079134329236,0.013133823717151456,0.0302734375,1.740234375,-0.744140625,-2.484375,0.0023217699887997777,-0.0026585488797901593,0.00390625,-0.00390625,0.021484375,0.0263671875,2,2,2
ACL,10,10,-0.6826171875,-1.005859375,-0.3232421875,0.0033817908495645697,0.0017356244233778578,0.0078125,1.744140625,-0.740234375,-2.484375,0.001196824749611421,-0.0036798528058877645,0.0078125,0.005859375,0.021484375,0.0,2,2,2
ACL,10,11,-0.6787109375,-1.005859375,-0.3271484375,0.002146888712159771,0.005417451399225862,0.01171875,1.744140625,-0.748046875,-2.4921875,0.001811007359085127,-0.002656574709829919,0.0078125,0.0078125,0.01171875,0.00390625,2,2,2
ACL,10,12,-0.6630859375,-0.998046875,-0.3349609375,0.0024972956739876756,0.011037584247703052,0.02734375,1.7265625,-0.75,-2.4765625,0.000521333616591291,0.00357653791130186,-0.009765625,0.0,0.0234375,0.037109375,2,2,2
ACL,10,13,-0.666015625,-0.998046875,-0.33203125,0.002812397895088731,0.009555311635889357,0.0244140625,1.720703125,-0.748046875,-2.46875,0.0005406206852725222,0.005722460658082976,-0.015625,0.001953125,0.015625,0.0400390625,2,2,2
ACL,10,14,-0.68359375,-1.009765625,-0.326171875,0.0018926683986614822,0.0031175433955460095,0.0068359375,1.736328125,-0.748046875,-2.484375,0.0019281409613496991,0.00020465561921156916,0.0,0.0,0.0263671875,0.0068359375,2,2,2
ACL,10,15,-0.69140625,-1.015625,-0.32421875,0.0030586604505048053,-0.0015855875063996014,-0.0009765625,1.73828125,-0.76171875,-2.5,0.0010579970814924918,-0.0009199632014719411,0.001953125,0.009765625,0.017578125,-0.0029296875,2,2,2
ACL,10,16,-0.68359375,-1.00390625,-0.3203125,0.0024984323190868555,0.002298920918699733,0.0068359375,1.740234375,-0.744140625,-2.484375,0.002333984228439159,-0.0026585488797901593,0.00390625,0.005859375,0.01953125,0.0029296875,2,2,2
ACL,10,17,-0.662109375,-0.998046875,-0.3359375,0.0028306953263649987,0.011395238038833239,0.0283203125,1.7265625,-0.75,-2.4765625,0.0025572024724783964,0.0037811935305134287,-0.009765625,-0.009765625,0.0029296875,0.0380859375,2,2,2
ACL,10,18,-0.6708984375,-1.00390625,-0.3330078125,0.0026155691373691333,0.007255403632209504,0.01953125,1.73046875,-0.74609375,-2.4765625,0.0012463627118234834,0.0027598896044158236,-0.005859375,0.0078125,0.0244140625,0.025390625,2,2,2
ACL,10,19,-0.6826171875,-1.0078125,-0.3251953125,0.003354649727042713,0.002554246900224134,0.0078125,1.728515625,-0.740234375,-2.46875,0.0011944249731565167,0.002861230329041488,-0.0078125,0.0,0.017578125,0.015625,2,2,2
ACL,10,20,-0.6884765625,-1.009765625,-0.3212890625,0.00459141541282278,0.0008176353918661565,0.001953125,1.7265625,-0.75,-2.4765625,0.0022623856820619547,0.0037811935305134287,-0.009765625,-0.005859375,0.0234375,0.01171875,2,2,2
ACL,10,21,-0.673828125,-1.005859375,-0.33203125,0.002501265499654735,0.006694081306847869,0.0166015625,1.716796875,-0.759765625,-2.4765625,0.0017033485383939504,0.0073577314418152885,-0.01953125,0.005859375,0.0146484375,0.0361328125,2,2,2
ACL,10,22,-0.6728515625,-1.005859375,-0.3330078125,0.0025637319525017824,0.00715406290758384,0.017578125,1.724609375,-0.759765625,-2.484375,0.0016225422704542719,0.004496501112773801,-0.01171875,0.005859375,0.021484375,0.029296875,2,2,2
ACL,10,23,-0.6748046875,-1.0,-0.3251953125,0.00350299092479317,0.005415477229265622,0.015625,1.724609375,-0.744140625,-2.46875,0.0006931368088633967,0.004905812351196939,-0.01171875,0.0078125,0.0068359375,0.02734375,2,2,2
ACL,10,24,-0.701171875,-1.013671875,-0.3125,0.00828494803195532,-0.006185403513759306,-0.0107421875,1.744140625,-0.748046875,-2.4921875,0.001731900031323697,-0.0034751971866761955,0.0078125,-0.009765625,0.0244140625,-0.0185546875,2,2,2
ACL,10,25,-0.669921875,-0.998046875,-0.328125,0.005358486105479233,0.0077153852329454745,0.0205078125,1.755859375,-0.736328125,-2.4921875,0.0026738772553822473,-0.007767042680238427,0.01953125,0.005859375,0.0146484375,0.0009765625,2,2,2
ACL,10,26,-0.6943359375,-1.001953125,-0.3076171875,0.004598896151639614,-0.0024538932605785895,-0.00390625,1.75,-0.7421875,-2.4921875,0.0018456209377888627,-0.006235086791092019,0.013671875,-0.001953125,0.0107421875,-0.017578125,2,2,2
ACL,10,27,-0.6806640625,-1.001953125,-0.3212890625,0.003512812699832525,0.0036788657209076443,0.009765625,1.732421875,-0.759765625,-2.4921875,0.001725529115748148,0.0008166483068860362,-0.00390625,-0.009765625,0.017578125,0.013671875,2,2,2
ACL,10,28,-0.666015625,-0.998046875,-0.33203125,0.0025762352857430313,0.009555311635889357,0.0244140625,1.7265625,-0.75,-2.4765625,0.002417510764617699,0.0037811935305134287,-0.009765625,-0.001953125,0.015625,0.0341796875,2,2,2
ACL,10,29,-0.693359375,-1.015625,-0.322265625,0.0012968480942436014,-0.0014822726118136962,-0.0029296875,1.7265625,-0.75,-2.4765625,0.002439511137846387,0.0037811935305134287,-0.009765625,-0.001953125,0.01171875,0.0068359375,2,2,2
ACL,10,30,-0.6748046875,-1.001953125,-0.3271484375,0.0017431127483950792,0.006438755325323468,0.015625,1.7421875,-0.75,-2.4921875,0.002398822296480236,-0.0027598896044158236,0.005859375,0.0,0.01171875,0.009765625,2,2,2
ACL,10,31,-0.671875,-1.00390625,-0.33203125,0.0024568789925416036,0.006795422031473534,0.0185546875,1.7265625,-0.7578125,-2.484375,0.0018725663194186616,0.0037811935305134287,-0.009765625,0.001953125,0.0234375,0.0283203125,2,2,2
ACL,11,0,-0.67578125,-1.001953125,-0.326171875,0.0016272961930761808,0.005978773724587497,0.0146484375,1.734375,-0.75,-2.484375,0.002220496719593594,0.0009199632014719411,-0.001953125,-0.009765625,0.01171875,0.0166015625,2,2,2
ACL,11,1,-0.666015625,-0.998046875,-0.33203125,0.0031079836858464755,0.009555311635889357,0.0244140625,1.7421875,-0.7578125,-2.5,0.0016280543657442455,-0.0027598896044158236,0.005859375,0.005859375,0.0068359375,0.0185546875,2,2,2
ACL,11,2,-0.671875,-1.0,-0.328125,0.005533681445342991,0.00761404450831981,0.0185546875,1.7265625,-0.75,-2.4765625,0.0023559548420951796,0.0037811935305134287,-0.009765625,-0.009765625,0.01171875,0.0283203125,2,2,2
ACL,11,3,-0.66015625,-0.9921875,-0.33203125,0.0026823432616416426,0.01231520124030518,0.0302734375,1.71875,-0.75,-2.46875,0.0023536423169583853,0.007461046336401193,-0.017578125,0.0078125,0.0146484375,0.0478515625,2,2,2
ACL,11,4,-0.6669921875,-0.998046875,-0.3310546875,0.001876151571669051,0.009095330035153386,0.0234375,1.732421875,-0.744140625,-2.4765625,0.0006718719626094124,0.0020445820221554516,-0.00390625,-0.009765625,0.0244140625,0.02734375,2,2,2
ACL,11,5,-0.68359375,-1.009765625,-0.326171875,0.0018088322732782987,0.0031175433955460095,0.0068359375,1.748046875,-0.751953125,-2.5,0.0015975441269963696,-0.005519779208831647,0.01171875,-0.00390625,0.01171875,-0.0048828125,2,2,2
ACL,11,6,-0.6767578125,-1.001953125,-0.3251953125,0.0018132184378578332,0.005518792123851526,0.013671875,1.73828125,-0.75390625,-2.4921875,0.0005156143801538074,-0.0009199632014719411,0.001953125,-0.001953125,0.017578125,0.01171875,2,2,2
ACL,11,7,-0.67578125,-1.005859375,-0.330078125,0.002427242179162188,0.005876445914981713,0.0146484375,1.744140625,-0.748046875,-2.4921875,0.001810898082822995,-0.002656574709829919,0.0078125,0.0,0.0166015625,0.0068359375,2,2,2
ACL,11,8,-0.673828125,-1.005859375,-0.33203125,0.0025624562664996785,0.006694081306847869,0.0166015625,1.72265625,-0.75390625,-2.4765625,0.0015981353877187379,0.004597841837399466,-0.013671875,-0.0078125,0.01953125,0.0302734375,2,2,2
ACL,11,9,-0.68359375,-1.009765625,-0.326171875,0.0016450192554267125,0.0031175433955460095,0.0068359375,1.7265625,-0.75,-2.4765625,0.002375658953350337,0.0037811935305134287,-0.009765625,0.0,0.017578125,0.0166015625,2,2,2
ACL,11,10,-0.6865234375,-1.01171875,-0.3251953125,0.003706900040017376,0.001635270783732313,0.00390625,1.724609375,-0.759765625,-2.484375,0.0016583364727906932,0.004496501112773801,-0.01171875,0.001953125,0.01171875,0.015625,2,2,2
ACL,11,11,-0.6728515625,-1.0,-0.3271484375,0.0033375325576121577,0.006437768240343348,0.017578125,1.736328125,-0.748046875,-2.484375,0.0017143836562830035,0.00020465561921156916,0.0,-0.009765625,0.0302734375,0.017578125,2,2,2
ACL,11,12,-0.6845703125,-1.009765625,-0.3251953125,0.0018042226533838118,0.0026575617948100387,0.005859375,1.744140625,-0.748046875,-2.4921875,0.0018127564883273393,-0.0034751971866761955,0.0078125,0.0078125,0.025390625,-0.001953125,2,2,2
ACL,11,13,-0.6982421875,-1.015625,-0.3173828125,0.0045602746256975584,-0.004805458711551395,-0.0078125,1.7265625,-0.75,-2.4765625,0.0022730930818647783,0.0037811935305134287,-0.009765625,-0.0078125,0.015625,0.001953125,2,2,2
ACL,11,14,-0.6669921875,-1.005859375,-0.3388671875,0.0024782426667207032,0.009913952511999663,0.0234375,1.73828125,-0.74609375,-2.484375,0.0011720010846873275,-0.0009199632014719411,0.001953125,-0.01171875,0.0244140625,0.021484375,2,2,2
ACL,11,15,-0.68359375,-1.009765625,-0.326171875,0.0016675052096595724,0.0031175433955460095,0.0068359375,1.734375,-0.75,-2.484375,0.0024266846951250397,0.00010134072462566427,-0.001953125,0.0078125,0.0224609375,0.0087890625,2,2,2
ACL,11,16,-0.689453125,-1.009765625,-0.3203125,0.003409245478999085,0.000357653791130186,0.0009765625,1.724609375,-0.759765625,-2.484375,0.0016337699380909077,0.004496501112773801,-0.01171875,-0.009765625,0.0166015625,0.0126953125,2,2,2
ACL,11,17,-0.68359375,-1.009765625,-0.326171875,0.0017801009810216955,0.0031175433955460095,0.0068359375,1.73046875,-0.73828125,-2.46875,0.0005957091196978905,0.002145922746781116,-0.005859375,-0.009765625,0.0166015625,0.0126953125,2,2,2
ACL,11,18,-0.6806640625,-1.0078125,-0.3271484375,0.001983042140672827,0.0036788657209076443,0.009765625,1.724609375,-0.744140625,-2.46875,0.0006958294501000033,0.004905812351196939,-0.01171875,-0.01171875,0.013671875,0.021484375,2,2,2
ACL,11,19,-0.66796875,-1.001953125,-0.333984375,0.0018388654396542243,0.009658626530475261,0.0224609375,1.734375,-0.75,-2.484375,0.002414783674779695,0.00010134072462566427,-0.001953125,-0.017578125,0.0146484375,0.0244140625,2,2,2
ACL,11,20,-0.673828125,-1.005859375,-0.33203125,0.0025216411782293707,0.006694081306847869,0.0166015625,1.734375,-0.7578125,-2.4921875,0.0017357408339173258,0.0009199632014719411,-0.001953125,0.0,0.0068359375,0.0185546875,2,2,2
ACL,11,21,-0.6748046875,-1.00390625,-0.3291015625,0.004399363517970751,0.0072573778021697444,0.015625,1.734375,-0.75,-2.484375,0.002472083664069181,0.0009199632014719411,-0.001953125,-0.009765625,0.01171875,0.017578125,2,2,2
